S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
25.19,25.19,24.69,25.31,0,0,0,0,0.08,0.04,0.06,0.08,345,0.0,0,0,0
25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.05,0.07,0.1,355,0.0,0,0,0
25.38,25.38,25.0,25.5,0,0,0,0,0.08,0.05,0.05,0.08,360,-0.253846153846,0,0,0
25.13,25.19,24.81,25.63,10,11,49,34,0.08,0.05,0.08,0.06,355,0.169230769231,0,0,0
25.19,25.25,24.88,25.38,0,0,0,0,0.07,0.05,0.05,0.09,345,0.0,0,0,0
25.38,25.38,25.06,25.56,0,0,0,0,0.07,0.05,0.06,0.09,370,0.0,0,0,0
25.31,25.38,24.94,25.69,0,0,0,0,0.07,0.05,0.06,0.06,375,0.0,0,0,0
26.31,26.44,26.0,26.38,148,235,178,10,0.43,0.26,0.51,0.41,985,4.65384615385,1,0,3
25.44,25.38,24.94,25.69,0,0,0,0,0.06,0.05,0.06,0.06,370,0.0,0,0,0
25.19,25.19,24.69,25.31,0,0,0,0,0.07,0.05,0.05,0.08,345,0.0,0,0,0
25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0,0
25.06,25.06,24.44,25.31,0,0,0,0,0.08,0.05,0.06,0.06,355,0.0,0,0,0
25.88,25.81,25.5,26.0,0,0,0,0,0.07,0.04,0.05,0.06,785,-2.30769230769,0,0,0
25.06,25.0,24.44,25.31,2,2,14,9,0.08,0.05,0.06,0.06,355,0.0384615384615,0,0,0
25.19,25.19,24.69,25.31,0,0,0,0,0.06,0.04,0.06,0.08,345,0.0,0,0,0
26.06,25.75,25.56,26.38,118,28,49,28,0.12,0.06,0.1,0.06,605,0.484615384615,1,0,1
25.31,25.31,25.0,25.44,0,0,0,0,0.08,0.04,0.05,0.08,355,-0.269230769231,0,0,0
25.88,25.81,25.5,26.0,0,0,0,0,0.07,0.04,0.05,0.06,785,-2.14615384615,0,0,0
25.25,25.25,24.75,25.56,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.44,25.44,25.06,25.5,0,0,0,0,0.08,0.04,0.05,0.08,370,0.0,0,0,0
25.38,25.44,25.06,25.88,0,0,0,0,0.07,0.05,0.06,0.1,355,0.165384615385,0,0,0
25.38,25.44,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0,0
25.56,25.56,25.19,25.75,0,0,0,0,0.07,0.05,0.06,0.06,445,-1.63076923077,0,0,0
25.25,25.31,24.81,25.63,0,0,0,0,0.08,0.06,0.06,0.1,355,0.0,0,0,0
25.38,25.38,24.88,25.69,0,0,0,0,0.06,0.05,0.06,0.06,365,0.0,0,0,0
25.19,25.19,24.69,25.25,0,0,0,0,0.07,0.04,0.05,0.07,345,0.0,0,0,0
25.13,25.06,24.56,25.19,0,0,0,0,0.08,0.05,0.06,0.08,345,0.0,0,0,0
25.13,25.06,24.63,25.13,6,6,31,21,0.08,0.05,0.05,0.09,345,0.0,0,0,0
25.56,25.63,25.25,25.88,0,0,0,0,0.06,0.05,0.07,0.07,510,-2.03461538462,0,0,0
25.5,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.06,0.09,380,-0.288461538462,0,0,0
25.13,25.13,24.56,25.25,0,0,0,0,0.08,0.04,0.05,0.09,345,0.0,0,0,0
25.06,25.06,24.56,25.13,0,0,4,2,0.08,0.05,0.06,0.09,345,0.0,0,0,0
25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
25.44,25.44,24.94,25.69,0,0,0,0,0.06,0.05,0.06,0.06,370,0.0,0,0,0
25.13,25.13,24.5,25.38,1,1,9,5,0.07,0.05,0.06,0.07,360,0.126923076923,0,0,0
25.88,25.94,25.56,26.06,0,0,0,0,0.07,0.04,0.06,0.06,825,-3.5,0,0,0
25.38,25.38,25.0,25.81,0,0,0,0,0.07,0.06,0.06,0.06,380,0.0,0,0,0
25.13,25.19,24.69,25.31,0,0,0,0,0.08,0.04,0.05,0.09,345,0.0,0,0,0
25.63,25.69,25.31,25.75,0,0,0,0,0.08,0.05,0.05,0.09,625,-1.49230769231,0,0,0
25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0,0
25.44,25.44,24.94,25.63,0,0,0,0,0.07,0.04,0.05,0.06,370,0.0,0,0,0
26.19,26.13,25.94,26.25,115,19,180,7,0.09,0.05,0.22,0.07,1015,0.2,0,0,2
25.31,25.38,24.81,25.75,0,0,0,0,0.07,0.06,0.06,0.07,365,0.0,0,0,0
25.06,25.13,24.5,25.38,1,1,8,5,0.07,0.05,0.06,0.06,360,0.103846153846,0,0,0
26.19,26.63,25.88,26.25,0,0,0,0,0.09,0.05,0.07,0.06,1165,-4.74615384615,0,0,0
25.13,25.06,24.63,25.13,6,6,30,20,0.08,0.05,0.06,0.09,345,0.0,0,0,0
25.88,25.81,25.5,26.06,0,0,0,0,0.06,0.05,0.06,0.06,750,-2.37692307692,0,0,0
25.13,25.13,24.63,25.19,0,0,0,0,0.08,0.05,0.05,0.08,345,0.0,0,0,0
25.06,25.06,24.56,25.0,3,4,18,13,0.07,0.06,0.07,0.09,350,0.0,0,0,0
25.63,28.0,25.13,26.0,156,241,77,59,1.05,1.01,0.31,0.21,625,1.73846153846,0,1,2
25.94,26.25,25.88,25.94,142,227,8,8,0.64,0.53,0.82,0.21,830,0.45,1,1,3
25.38,25.44,25.38,26.13,14,19,71,51,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.31,25.38,24.88,25.75,0,0,0,0,0.08,0.06,0.07,0.09,355,0.0,0,0,0
25.13,25.19,24.56,25.5,0,0,0,0,0.06,0.05,0.06,0.06,355,-0.184615384615,0,0,0
25.38,25.31,24.88,25.81,0,0,0,0,0.07,0.04,0.06,0.07,370,0.0,0,0,0
25.5,25.5,25.06,25.69,0,0,0,0,0.07,0.05,0.06,0.06,385,-0.223076923077,0,0,0
25.19,25.19,24.63,25.38,0,0,0,0,0.08,0.05,0.06,0.11,350,-0.0692307692308,0,0,0
25.94,25.81,25.56,26.06,0,0,0,0,0.06,0.04,0.05,0.07,855,-2.63461538462,0,0,0
25.69,25.69,25.31,25.88,0,0,0,0,0.07,0.05,0.06,0.06,605,-2.01153846154,0,0,0
25.06,25.06,24.56,25.19,0,0,0,0,0.07,0.05,0.05,0.09,345,0.0,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.05,360,0.0,0,0,0
25.44,25.44,25.19,26.0,0,0,0,0,0.07,0.05,0.06,0.1,350,0.0,0,0,0
25.44,25.44,25.0,25.56,0,0,0,0,0.07,0.05,0.06,0.06,375,0.0,0,0,0
25.31,25.31,25.25,26.0,15,20,68,49,0.08,0.06,0.06,0.11,355,0.0,0,0,0
25.19,25.19,24.94,25.81,14,16,65,45,0.08,0.05,0.06,0.06,360,0.0692307692308,0,0,0
26.13,26.19,25.5,26.31,119,24,202,19,1.2,0.11,1.15,0.09,560,0.869230769231,0,0,2
26.31,27.94,26.06,26.44,150,239,182,10,0.39,0.29,0.82,0.07,1225,1.35,0,0,3
25.06,25.06,24.56,25.13,1,1,9,5,0.08,0.05,0.05,0.08,345,0.0,0,0,0
25.44,25.44,25.19,26.0,0,0,0,0,0.08,0.06,0.06,0.09,350,-0.176923076923,0,0,0
25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0
25.25,25.25,24.69,25.5,0,0,0,0,0.07,0.06,0.06,0.09,355,0.0,0,0,0
25.56,25.63,25.31,25.69,0,0,0,0,0.08,0.04,0.06,0.09,535,-2.41923076923,0,0,0
26.31,27.06,26.0,26.38,0,0,0,0,0.07,0.05,0.06,0.06,1240,1.62692307692,0,0,0
25.88,25.75,25.25,26.13,160,249,76,57,0.25,0.06,0.32,0.07,405,0.830769230769,0,0,2
25.38,25.38,25.0,25.88,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.63,25.69,25.25,25.88,0,0,0,0,0.07,0.05,0.06,0.06,550,-1.99230769231,0,0,0
25.13,25.13,24.56,25.44,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0538461538462,0,0,0
25.06,25.06,24.56,25.13,5,5,22,15,0.08,0.05,0.06,0.09,345,0.0,0,0,0
25.19,25.19,24.56,25.38,0,0,0,0,0.08,0.05,0.06,0.09,355,-0.0576923076923,0,0,0
25.13,25.13,24.69,25.44,6,6,32,20,0.08,0.04,0.06,0.1,350,0.0,0,0,0
25.0,25.06,24.63,25.56,8,9,41,28,0.08,0.05,0.06,0.11,355,0.0,0,0,0
25.06,25.06,24.56,25.19,0,0,3,2,0.08,0.04,0.06,0.08,345,0.0,0,0,0
25.06,25.06,24.56,25.13,4,4,20,14,0.08,0.05,0.05,0.08,345,0.0,0,0,0
25.44,25.44,25.19,26.06,0,0,0,0,0.3,0.2,0.33,0.22,350,0.0307692307692,0,0,0
26.25,26.31,25.94,26.31,117,19,183,7,1.25,1.41,3.65,1.25,1040,-0.0961538461538,0,1,2
25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.04,0.06,0.06,365,0.0,0,0,0
25.19,25.25,24.81,25.31,0,0,0,0,0.07,0.04,0.05,0.1,345,0.0,0,0,0
25.06,25.06,24.63,25.5,8,8,40,26,0.08,0.04,0.06,0.06,360,-0.0307692307692,0,0,0
25.38,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.07,0.09,355,-0.169230769231,0,0,0
26.25,26.13,25.94,26.31,114,19,180,7,0.1,0.09,0.26,0.14,1010,-0.626923076923,0,1,2
25.56,26.13,25.44,25.69,10,10,52,32,0.39,0.44,0.16,0.09,370,0.184615384615,1,1,3
26.25,26.13,25.94,26.25,115,19,181,7,1.08,0.47,0.33,0.22,1025,0.346153846154,0,0,2
25.31,25.31,24.81,25.75,0,0,0,0,0.08,0.05,0.07,0.1,355,0.0,0,0,0
25.31,25.38,25.0,25.44,0,0,0,0,0.08,0.05,0.06,0.08,355,0.0,0,0,0
25.31,25.31,25.13,25.88,17,20,75,53,0.07,0.07,0.06,0.1,355,0.0,0,0,0
25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.31,25.31,24.94,25.44,0,0,0,0,0.07,0.05,0.05,0.08,345,-0.157692307692,0,0,0
25.44,25.44,25.19,26.06,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0115384615385,0,0,0
25.19,25.19,24.69,25.25,0,0,0,0,0.07,0.05,0.06,0.08,345,0.0,0,0,0
25.13,25.13,24.75,25.69,10,10,49,33,0.08,0.05,0.06,0.05,355,-0.0923076923077,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.07,0.05,0.05,0.06,360,0.0,0,0,0
26.31,28.0,26.06,26.44,150,239,181,11,1.26,0.3,1.74,0.21,1215,0.519230769231,1,0,3
25.44,25.44,25.25,26.06,0,0,0,0,0.08,0.05,0.06,0.09,350,0.0,0,0,0
25.19,25.19,24.88,25.81,13,14,58,40,0.1,0.06,0.14,0.11,355,-0.0423076923077,0,0,0
25.19,25.25,24.63,25.56,0,0,0,0,0.06,0.05,0.05,0.06,360,0.0,0,0,0
25.5,25.63,24.94,25.81,155,234,73,56,1.02,0.29,0.16,0.13,530,3.73846153846,1,1,2
25.19,25.25,24.75,25.31,0,0,0,0,0.06,0.05,0.05,0.09,345,0.0,0,0,0
26.19,27.25,26.13,26.44,163,252,266,70,1.14,0.79,2.74,0.73,965,1.50384615385,1,1,3
25.31,25.31,25.25,26.06,17,20,75,54,0.08,0.09,0.06,0.1,355,0.0,0,0,0
25.06,25.06,24.63,25.31,6,6,32,22,0.07,0.05,0.07,0.1,350,0.0,0,0,0
25.13,25.19,24.56,25.38,0,0,1,1,0.07,0.05,0.07,0.1,350,-0.0346153846154,0,0,0
25.19,25.25,24.69,25.5,0,0,0,0,0.07,0.05,0.06,0.06,365,0.00384615384615,0,0,0
25.19,25.19,24.81,25.81,11,13,54,37,0.1,0.08,0.07,0.07,360,0.0230769230769,0,0,0
25.25,25.25,24.75,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.19,25.25,24.69,25.5,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.13,25.06,24.56,25.19,0,0,2,1,0.08,0.05,0.05,0.09,345,0.0,0,0,0
26.06,25.75,25.63,26.25,116,26,41,24,0.07,0.04,0.06,0.06,620,0.680769230769,0,0,1
25.31,25.38,25.0,25.44,0,0,0,0,0.07,0.04,0.05,0.1,355,-0.288461538462,0,0,0
25.13,25.06,24.56,25.19,0,0,0,0,0.07,0.05,0.05,0.09,345,0.0,0,0,0
26.19,27.25,26.06,26.31,163,252,272,74,0.12,0.35,0.2,0.11,970,1.79615384615,1,1,3
25.06,25.06,24.63,25.38,6,6,33,22,0.08,0.05,0.07,0.09,350,0.0,0,0,0
25.38,25.44,25.06,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.153846153846,0,0,0
25.44,25.56,24.94,25.81,155,235,71,54,2.95,1.27,0.25,0.17,510,2.72307692308,1,1,2
25.44,25.38,25.06,25.88,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
25.63,25.56,25.19,25.81,0,0,0,0,0.07,0.04,0.06,0.07,445,-2.18846153846,0,0,0
25.25,25.31,24.88,25.31,0,0,0,0,0.07,0.04,0.05,0.09,345,0.0,0,0,0
25.19,25.19,24.75,25.31,0,0,0,0,0.08,0.04,0.06,0.09,345,0.0,0,0,0
25.75,25.81,25.44,25.81,0,0,0,0,0.08,0.05,0.06,0.09,715,-1.63846153846,0,0,0
26.06,25.75,25.56,26.31,119,30,56,35,0.08,0.06,0.08,0.06,595,1.31538461538,0,0,1
25.56,25.63,25.25,25.69,0,0,0,0,0.08,0.05,0.06,0.09,530,-2.65769230769,0,0,0
25.31,25.31,24.81,25.69,0,0,0,0,0.06,0.05,0.05,0.06,365,0.0,0,0,0
25.81,25.94,25.5,25.81,0,0,0,0,0.07,0.05,0.07,0.11,770,-2.24230769231,0,0,0
25.13,25.13,24.63,25.31,0,0,0,0,0.08,0.04,0.06,0.08,345,0.0,0,0,0
25.38,25.38,24.94,25.88,0,0,0,0,0.08,0.06,0.07,0.09,355,0.0,0,0,0
25.06,25.13,24.56,25.44,3,3,16,10,0.08,0.05,0.07,0.07,360,0.0230769230769,0,0,0
25.44,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0653846153846,0,0,0
25.06,24.81,24.56,25.44,122,35,57,43,2.2,0.31,0.33,0.21,390,-0.276923076923,1,1,1
25.44,25.44,25.19,26.0,0,0,0,0,0.08,0.04,0.06,0.1,350,-0.0615384615385,0,0,0
25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0
25.56,25.63,25.19,25.75,0,0,0,0,0.07,0.05,0.06,0.07,475,-1.84230769231,0,0,0
25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.07,360,0.0,0,0,0
25.13,25.13,24.56,25.25,0,0,0,0,0.08,0.04,0.05,0.08,345,0.0,0,0,0
25.56,25.56,25.06,25.69,0,0,0,0,0.07,0.04,0.06,0.06,385,-0.176923076923,0,0,0
26.13,26.5,26.0,26.38,19,22,98,59,0.09,0.07,0.09,0.06,965,0.65,0,0,0
25.06,25.0,24.5,25.25,6,6,33,22,0.08,0.05,0.06,0.06,360,0.0,0,0,0
25.19,25.25,24.75,25.25,0,0,0,0,0.08,0.04,0.05,0.09,345,0.0,0,0,0
25.44,25.44,24.94,25.69,0,0,0,0,0.06,0.04,0.06,0.06,365,-0.165384615385,0,0,0
25.38,25.44,25.06,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.00769230769231,0,0,0
25.19,25.13,24.81,25.69,10,12,50,35,0.09,0.05,0.06,0.06,360,0.188461538462,0,0,0
25.25,25.25,24.81,25.31,0,0,0,0,0.07,0.05,0.05,0.08,345,0.0,0,0,0
25.69,25.75,25.38,25.75,0,0,0,0,0.07,0.05,0.07,0.08,655,-1.7,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.06,360,0.0,0,0,0
25.13,25.13,24.81,25.81,10,11,50,34,0.09,0.05,0.07,0.07,360,0.0307692307692,0,0,0
25.19,25.19,24.69,25.19,0,0,0,0,0.07,0.04,0.05,0.08,345,0.0,0,0,0
25.06,25.13,24.69,25.5,9,10,45,30,0.08,0.07,0.07,0.05,355,-0.0769230769231,0,0,0
25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.05,0.05,0.09,385,-0.296153846154,0,0,0
25.13,25.06,24.56,25.13,5,5,26,18,0.07,0.04,0.05,0.09,345,0.0,0,0,0
25.44,25.44,25.0,25.81,0,0,0,0,0.07,0.06,0.06,0.06,380,-0.192307692308,0,0,0
25.31,25.31,24.81,25.69,0,0,0,0,0.06,0.05,0.06,0.05,360,-0.130769230769,0,0,0
25.19,25.19,24.75,25.25,0,0,0,0,0.07,0.05,0.06,0.09,345,0.0,0,0,0
25.44,25.5,25.38,26.13,5,5,27,19,0.08,0.05,0.06,0.09,350,-0.146153846154,0,0,0
25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0,0
26.13,25.75,25.69,26.25,117,27,194,22,0.45,0.28,0.82,0.32,625,0.169230769231,1,0,2
25.25,25.25,24.81,25.69,0,0,0,0,0.06,0.05,0.06,0.06,365,0.0,0,0,0
25.38,25.44,24.88,25.69,0,0,0,0,0.06,0.06,0.08,0.06,365,0.0,0,0,0
25.75,25.75,25.44,25.75,0,0,0,0,0.08,0.05,0.05,0.08,710,-1.66923076923,0,0,0
25.5,25.44,25.06,25.56,0,0,0,0,0.08,0.05,0.05,0.09,380,-0.0884615384615,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0,0
25.38,25.31,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.88,25.94,25.5,26.13,0,0,0,0,0.08,0.05,0.07,0.07,825,-3.21923076923,0,0,0
26.0,26.25,25.75,26.0,141,226,5,0,1.9,0.3,0.21,0.16,850,0.538461538462,1,1,2
25.44,25.44,25.25,26.13,0,0,2,1,0.08,0.05,0.06,0.11,350,0.0423076923077,0,0,0
25.44,25.44,25.38,26.13,4,5,24,16,0.07,0.05,0.06,0.1,350,0.0269230769231,0,0,0
25.44,25.5,25.38,26.13,3,3,16,11,0.07,0.05,0.06,0.09,350,-0.0923076923077,0,0,0
25.25,25.25,24.88,25.38,0,0,0,0,0.07,0.04,0.06,0.1,345,0.0,0,0,0
25.44,25.44,25.13,26.0,0,0,0,0,0.07,0.05,0.06,0.09,355,-0.0307692307692,0,0,0
25.19,25.19,24.69,25.25,0,0,0,0,0.08,0.04,0.06,0.08,345,0.0,0,0,0
26.13,27.06,26.06,26.38,165,255,278,74,0.22,0.09,0.14,0.11,960,1.44230769231,0,0,3
25.06,25.06,24.69,25.69,9,10,44,29,0.08,0.05,0.07,0.11,355,0.0,0,0,0
25.06,25.06,24.5,25.19,0,0,0,0,0.08,0.04,0.05,0.08,345,0.0,0,0,0
25.06,25.06,24.5,25.19,0,0,1,1,0.08,0.04,0.06,0.09,345,0.0,0,0,0
25.44,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.06,0.1,355,-0.0692307692308,0,0,0
25.13,25.13,24.5,25.25,0,0,0,0,0.08,0.05,0.06,0.06,360,0.0,0,0,0
25.13,25.13,24.56,25.19,0,0,0,0,0.07,0.04,0.05,0.08,345,0.0,0,0,0
25.19,25.19,24.88,25.81,14,16,64,45,0.08,0.05,0.06,0.05,360,0.0884615384615,0,0,0
25.38,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
26.25,26.19,25.88,26.31,150,235,185,10,3.06,0.54,3.52,0.63,885,3.21153846154,0,0,3
25.25,25.25,24.69,25.63,0,0,0,0,0.07,0.06,0.07,0.06,360,0.0,0,0,0
25.5,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.05,0.08,375,-0.280769230769,0,0,0
25.31,25.31,24.94,25.44,0,0,0,0,0.07,0.05,0.06,0.08,350,-0.242307692308,0,0,0
25.13,25.13,24.56,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0.0,0,0,0
25.5,25.5,25.06,25.63,0,0,0,0,0.06,0.05,0.05,0.06,385,-0.146153846154,0,0,0
25.06,25.06,24.56,25.13,2,2,14,9,0.07,0.05,0.07,0.1,350,0.0,0,0,0
25.19,25.19,24.88,25.81,14,15,64,45,0.07,0.05,0.14,0.06,360,0.0576923076923,0,0,0
26.0,25.88,25.69,26.13,0,0,0,0,0.08,0.05,0.07,0.06,935,-2.44615384615,0,0,0
25.31,25.25,24.81,25.69,0,0,0,0,0.07,0.04,0.05,0.09,355,0.0,0,0,0
25.25,25.25,24.81,25.63,0,0,0,0,0.07,0.05,0.07,0.06,365,0.0,0,0,0
26.31,28.25,26.13,26.44,150,238,181,10,1.18,0.63,1.95,0.5,1210,-0.407692307692,1,1,3
25.19,25.19,24.81,25.31,0,0,0,0,0.07,0.04,0.05,0.09,345,0.0,0,0,0
25.31,25.31,24.75,25.63,0,0,0,0,0.06,0.04,0.06,0.06,360,0.05,0,0,0
25.31,25.38,25.0,25.5,0,0,0,0,0.07,0.04,0.06,0.08,360,-0.169230769231,0,0,0
25.13,25.06,24.63,25.19,6,7,32,21,0.08,0.05,0.05,0.08,345,0.0,0,0,0
25.38,25.44,25.06,25.88,0,0,0,0,0.08,0.05,0.06,0.1,350,-0.0653846153846,0,0,0
25.44,25.44,25.0,25.75,0,0,0,0,0.07,0.05,0.07,0.06,380,0.0,0,0,0
25.25,25.25,24.69,25.63,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.44,25.44,25.38,26.19,2,2,12,9,0.07,0.05,0.05,0.1,350,-0.0153846153846,0,0,0
26.13,27.13,26.06,26.31,165,257,280,73,0.09,0.32,0.13,0.07,915,1.63076923077,1,0,3
25.38,25.38,25.31,26.06,18,22,79,57,0.09,0.07,0.06,0.1,355,0.0,0,0,0
25.31,25.38,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.44,25.44,25.06,26.0,0,0,0,0,0.07,0.05,0.06,0.1,355,0.192307692308,0,0,0
25.25,25.25,24.75,25.63,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0,0
26.19,25.81,25.63,26.38,118,23,190,13,0.8,0.44,1.51,0.46,670,3.13846153846,0,0,2
25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.06,0.07,0.1,355,0.0,0,0,0
25.13,25.13,24.63,25.38,6,6,33,22,0.08,0.05,0.06,0.06,360,0.0,0,0,0
25.75,25.56,25.25,26.06,157,249,74,54,0.66,0.79,0.2,0.19,385,0.288461538462,1,0,2
25.19,25.13,24.81,25.75,11,13,53,38,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.25,25.31,24.81,25.31,0,0,0,0,0.07,0.04,0.05,0.09,345,0.0,0,0,0
25.06,25.06,24.44,25.31,0,0,0,0,0.08,0.05,0.07,0.06,355,-0.0384615384615,0,0,0
26.19,25.81,25.69,26.31,118,23,190,12,0.76,0.62,1.32,0.53,675,2.82692307692,0,0,2
25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.44,25.5,25.06,25.88,0,0,0,0,0.07,0.05,0.07,0.07,390,0.0,0,0,0
25.19,25.19,25.0,25.81,16,20,71,51,0.07,0.04,0.06,0.1,355,0.0,0,0,0
25.56,25.5,25.13,25.63,0,0,0,0,0.08,0.05,0.06,0.08,390,-1.61538461538,0,0,0
25.13,25.13,24.56,25.38,6,7,35,23,0.07,0.05,0.05,0.07,360,0.0,0,0,0
25.19,25.19,24.88,25.88,14,16,64,45,0.08,0.05,0.07,0.06,360,0.0807692307692,0,0,0
25.13,25.13,24.63,25.44,7,7,35,24,0.07,0.05,0.06,0.06,360,0.0,0,0,0
25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.44,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.19,25.25,24.81,25.31,0,0,0,0,0.07,0.04,0.05,0.08,345,0.0,0,0,0
25.38,25.38,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0,0
25.19,25.13,24.63,25.25,0,0,0,0,0.08,0.04,0.05,0.09,345,0.0,0,0,0
25.25,25.31,24.81,25.31,0,0,0,0,0.07,0.04,0.06,0.09,345,0.0,0,0,0
25.31,25.31,24.94,25.44,0,0,0,0,0.07,0.05,0.06,0.08,345,-0.207692307692,0,0,0
25.19,25.25,24.69,25.56,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0,0
25.44,25.44,25.13,25.94,0,0,0,0,0.08,0.05,0.05,0.1,355,0.05,0,0,0
25.63,25.31,25.13,25.94,123,37,69,49,1.19,0.37,0.19,0.15,375,0.0461538461538,1,0,1
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.09,355,-0.0653846153846,0,0,0
25.25,24.94,24.75,25.63,123,35,60,45,0.24,0.11,0.14,0.07,420,0.965384615385,0,0,1
25.38,25.44,25.0,25.81,0,0,0,0,0.07,0.05,0.08,0.06,380,0.0,0,0,0
25.06,25.13,24.5,25.44,3,3,15,10,0.06,0.05,0.06,0.07,360,-0.0115384615385,0,0,0
25.44,25.44,25.31,26.13,1,1,8,5,0.08,0.05,0.06,0.11,350,0.0,0,0,0
25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.05,0.07,360,-0.123076923077,0,0,0
25.25,25.31,24.81,25.31,0,0,0,0,0.08,0.05,0.05,0.09,345,0.0,0,0,0
25.44,25.5,25.06,25.63,0,0,0,0,0.07,0.05,0.07,0.06,380,-0.25,0,0,0
26.06,25.75,25.56,26.31,116,27,45,26,0.15,0.05,0.07,0.06,610,0.692307692308,0,0,1
25.38,25.44,25.06,25.88,0,0,0,0,0.07,0.05,0.07,0.1,355,0.226923076923,0,0,0
26.13,25.81,25.56,26.31,118,24,194,15,0.5,0.5,0.5,0.41,595,1.35,1,0,2
25.38,25.44,25.06,25.81,0,0,0,0,0.07,0.06,0.06,0.1,355,0.0153846153846,0,0,0
25.38,25.44,24.94,25.81,0,0,0,0,0.06,0.05,0.06,0.06,380,0.0,0,0,0
25.19,25.25,24.81,25.31,0,0,0,0,0.07,0.05,0.05,0.08,345,0.0,0,0,0
25.13,25.06,24.63,25.19,6,7,33,21,0.08,0.04,0.06,0.08,345,0.0,0,0,0
25.06,25.06,24.5,25.31,5,5,29,20,0.07,0.05,0.06,0.06,360,0.0,0,0,0
25.06,25.13,24.56,25.19,0,0,5,4,0.08,0.05,0.05,0.1,350,-0.0423076923077,0,0,0
25.19,25.25,24.81,25.25,0,0,0,0,0.07,0.04,0.05,0.08,345,0.0,0,0,0
25.19,25.19,24.75,25.19,0,0,0,0,0.07,0.04,0.05,0.09,345,0.0,0,0,0
25.38,25.44,25.06,25.88,0,0,0,0,0.07,0.05,0.07,0.09,355,0.0,0,0,0
